item_code,source_file,date,doc_no,rec_qty,iss_qty,balance,pdf_safety_stock,pdf_maximum_stock
SP-FF001,SP-FF001.pdf,20/09/2023,ISS-66091002,,2.0,0.0,2.0,8.0
SP-FF001,SP-FF001.pdf,14/10/2023,REC-23100151,4.0,,4.0,2.0,8.0
SP-FF001,SP-FF001.pdf,10/11/2023,ISS-66111206,,2.0,2.0,2.0,8.0
SP-FF001,SP-FF001.pdf,27/11/2023,ISS-66111264,,2.0,0.0,2.0,8.0
SP-FF001,SP-FF001.pdf,02/01/2024,REC-24010001,2.0,,2.0,2.0,8.0
SP-FF001,SP-FF001.pdf,10/11/2025,ISS-68111299,,2.0,0.0,2.0,8.0
SP-FF001,SP-FF001.pdf,20/11/2025,REC-25110211,8.0,,8.0,2.0,8.0
SP-FF001,SP-FF001.pdf,24/02/2026,ISS-69020186,,2.0,6.0,2.0,8.0
SP-FF002,SP-FF002.pdf,18/05/2020,REC-20050001,6.0,,6.0,4.0,4.0
SP-FF002,SP-FF002.pdf,29/06/2020,ISS-63060127,,2.0,4.0,4.0,4.0
SP-FF002,SP-FF002.pdf,24/02/2021,ISS-64020203,,2.0,2.0,4.0,4.0
SP-FF002,SP-FF002.pdf,11/05/2021,ISS-64050476,,1.0,1.0,4.0,4.0
SP-FF002,SP-FF002.pdf,14/08/2021,ISS-64080754,,1.0,0.0,4.0,4.0
SP-FF002,SP-FF002.pdf,10/05/2022,REC-22050050,4.0,,4.0,4.0,4.0
SP-FF002,SP-FF002.pdf,10/05/2022,ISS-65050432,,2.0,2.0,4.0,4.0
SP-FF002,SP-FF002.pdf,17/06/2023,ISS-66060628,,2.0,0.0,4.0,4.0
SP-FF002,SP-FF002.pdf,29/07/2023,ISS-66070769,,2.0,-2.0,4.0,4.0
SP-FF002,SP-FF002.pdf,04/09/2023,REC-23090125,2.0,,0.0,4.0,4.0
SP-FF002,SP-FF002.pdf,22/02/2024,ISS-67020173,,2.0,-2.0,4.0,4.0
SP-FF002,SP-FF002.pdf,19/03/2024,REC-24030037,4.0,,2.0,4.0,4.0
SP-FF002,SP-FF002.pdf,24/10/2024,ISS-67101222,,1.0,1.0,4.0,4.0
SP-FF003,SP-FF003.pdf,18/05/2020,REC-20050001,6.0,,6.0,2.0,8.0
SP-FF003,SP-FF003.pdf,21/05/2021,ISS-64050527,,1.0,5.0,2.0,8.0
SP-FF003,SP-FF003.pdf,09/06/2022,ISS-65060560,,2.0,3.0,2.0,8.0
SP-FF003,SP-FF003.pdf,14/10/2022,ISS-68030297,,1.0,2.0,2.0,8.0
SP-FF003,SP-FF003.pdf,20/09/2023,ISS-68030298,,1.0,1.0,2.0,8.0
SP-FF003,SP-FF003.pdf,30/08/2024,ISS-68030299,,1.0,0.0,2.0,8.0
SP-FF003,SP-FF003.pdf,19/03/2025,REC-25030030,2.0,,2.0,2.0,8.0
SP-FF003,SP-FF003.pdf,20/03/2025,ISS-68030314,,1.0,1.0,2.0,8.0
SP-FF004,SP-FF004.pdf,18/05/2020,REC-20050001,2.0,,2.0,1.0,4.0
SP-FF004,SP-FF004.pdf,10/06/2026,ISS-69060579,,1.0,1.0,1.0,4.0
SP-FF005,SP-FF005.pdf,18/05/2020,REC-20050001,2.0,,2.0,1.0,4.0
SP-FF005,SP-FF005.pdf,18/02/2021,ISS-64020179,,2.0,0.0,1.0,4.0
SP-FF005,SP-FF005.pdf,12/03/2022,REC-22030029,4.0,,4.0,1.0,4.0
SP-FF005,SP-FF005.pdf,30/04/2022,ISS-65040395,,2.0,2.0,1.0,4.0
SP-FF005,SP-FF005.pdf,02/07/2022,ISS-65070665,,2.0,0.0,1.0,4.0
SP-FF005,SP-FF005.pdf,12/07/2022,REC-22070087,2.0,,2.0,1.0,4.0
SP-FF005,SP-FF005.pdf,22/08/2024,ISS-67080890,,2.0,0.0,1.0,4.0
SP-FF005,SP-FF005.pdf,25/09/2024,REC-24090151,2.0,,2.0,1.0,4.0
SP-FF005,SP-FF005.pdf,06/11/2024,ISS-67111280,,2.0,0.0,1.0,4.0
SP-FF005,SP-FF005.pdf,25/11/2024,REC-24110203,2.0,,2.0,1.0,4.0
SP-FF006,SP-FF006.pdf,18/05/2020,REC-20050001,2.0,,2.0,1.0,4.0
SP-FF006,SP-FF006.pdf,08/12/2023,ISS-66121297,,2.0,0.0,1.0,4.0
SP-FF006,SP-FF006.pdf,02/01/2024,REC-24010002,2.0,,2.0,1.0,4.0
SP-FF007,SP-FF007.pdf,18/05/2020,REC-20050001,4.0,,4.0,2.0,4.0
SP-FF007,SP-FF007.pdf,03/11/2025,ISS-68111280,,1.0,3.0,2.0,4.0
SP-FF008,SP-FF008.pdf,18/05/2020,REC-20050001,6.0,,6.0,2.0,4.0
SP-FF008,SP-FF008.pdf,04/01/2022,ISS-65010001,,1.0,5.0,2.0,4.0
SP-FF008,SP-FF008.pdf,02/02/2022,ISS-65020108,,1.0,4.0,2.0,4.0
SP-FF008,SP-FF008.pdf,13/12/2022,ISS-65121314,,1.0,3.0,2.0,4.0
SP-FF008,SP-FF008.pdf,14/10/2023,ISS-66101094,,2.0,1.0,2.0,4.0
SP-FF008,SP-FF008.pdf,29/05/2024,REC-24050075,6.0,,7.0,2.0,4.0
SP-FF008,SP-FF008.pdf,01/06/2024,ISS-67060555,,6.0,1.0,2.0,4.0
SP-FF008,SP-FF008.pdf,27/08/2024,REC-24080124,1.0,,2.0,2.0,4.0
SP-FF008,SP-FF008.pdf,13/11/2024,ISS-67111309,,2.0,0.0,2.0,4.0
SP-FF008,SP-FF008.pdf,20/11/2024,REC-24110196,4.0,,4.0,2.0,4.0
SP-FF008,SP-FF008.pdf,19/12/2024,ISS-67121468,,1.0,3.0,2.0,4.0
SP-FF008,SP-FF008.pdf,14/05/2025,ISS-68050540,,1.0,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,18/05/2020,REC-20050001,3.0,,3.0,2.0,4.0
SP-FF009,SP-FF009.pdf,30/05/2020,ISS-63050048,,2.0,1.0,2.0,4.0
SP-FF009,SP-FF009.pdf,19/06/2020,REC-20060050,4.0,,5.0,2.0,4.0
SP-FF009,SP-FF009.pdf,22/06/2020,,,2.0,3.0,2.0,4.0
SP-FF009,SP-FF009.pdf,07/12/2020,ISS-63120679,,2.0,1.0,2.0,4.0
SP-FF009,SP-FF009.pdf,14/12/2020,REC-20120160,4.0,,5.0,2.0,4.0
SP-FF009,SP-FF009.pdf,24/12/2020,ISS-63120755,,2.0,3.0,2.0,4.0
SP-FF009,SP-FF009.pdf,13/02/2021,ISS-64020166,,1.0,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,22/02/2021,REC-21020025,4.0,,6.0,2.0,4.0
SP-FF009,SP-FF009.pdf,09/03/2021,ISS-64030259,,2.0,4.0,2.0,4.0
SP-FF009,SP-FF009.pdf,17/03/2021,ISS-64030289,,2.0,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,09/04/2021,ISS-64040375,,2.0,0.0,2.0,4.0
SP-FF009,SP-FF009.pdf,22/04/2021,REC-21040097,2.0,,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,23/04/2021,ISS-64040408,,2.0,0.0,2.0,4.0
SP-FF009,SP-FF009.pdf,07/09/2021,REC-21090168,6.0,,6.0,2.0,4.0
SP-FF009,SP-FF009.pdf,08/09/2021,ISS-64090863,,2.0,4.0,2.0,4.0
SP-FF009,SP-FF009.pdf,13/09/2021,ISS-64090864,,2.0,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,20/09/2021,ISS-64090901,,1.0,1.0,2.0,4.0
SP-FF009,SP-FF009.pdf,09/10/2021,REC-21100180,6.0,,7.0,2.0,4.0
SP-FF009,SP-FF009.pdf,14/10/2021,ISS-64100973,,2.0,5.0,2.0,4.0
SP-FF009,SP-FF009.pdf,13/11/2021,ISS-64111103,,2.0,3.0,2.0,4.0
SP-FF009,SP-FF009.pdf,29/11/2021,ISS-64111152,,2.0,1.0,2.0,4.0
SP-FF009,SP-FF009.pdf,14/12/2021,ISS-64121196,,1.0,0.0,2.0,4.0
SP-FF009,SP-FF009.pdf,31/01/2022,REC-22020016,4.0,,4.0,2.0,4.0
SP-FF009,SP-FF009.pdf,02/02/2022,ISS-65020110,,2.0,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,08/02/2022,ISS-65020121,,2.0,0.0,2.0,4.0
SP-FF009,SP-FF009.pdf,03/05/2022,REC-22050044,4.0,,4.0,2.0,4.0
SP-FF009,SP-FF009.pdf,05/05/2022,ISS-65050410,,4.0,0.0,2.0,4.0
SP-FF009,SP-FF009.pdf,12/07/2022,REC-22070087,4.0,,4.0,2.0,4.0
SP-FF009,SP-FF009.pdf,19/08/2022,ISS-65080821,,2.0,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,16/12/2022,ISS-65121331,,2.0,0.0,2.0,4.0
SP-FF009,SP-FF009.pdf,14/01/2023,REC-23010006,6.0,,6.0,2.0,4.0
SP-FF009,SP-FF009.pdf,17/01/2023,ISS-66010065,,6.0,0.0,2.0,4.0
SP-FF009,SP-FF009.pdf,18/02/2023,REC-23020027,4.0,,4.0,2.0,4.0
SP-FF009,SP-FF009.pdf,01/06/2023,ISS-66060571,,2.0,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,31/07/2023,REC-23080111,6.0,,8.0,2.0,4.0
SP-FF009,SP-FF009.pdf,23/08/2023,ISS-66080856,,1.0,7.0,2.0,4.0
SP-FF009,SP-FF009.pdf,28/08/2023,ISS-66080877,,1.0,6.0,2.0,4.0
SP-FF009,SP-FF009.pdf,01/09/2023,ISS-66090909,,2.0,4.0,2.0,4.0
SP-FF009,SP-FF009.pdf,25/09/2023,ISS-66091013,,2.0,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,03/11/2023,ISS-66111172,,1.0,1.0,2.0,4.0
SP-FF009,SP-FF009.pdf,20/11/2023,REC-23110169,4.0,,5.0,2.0,4.0
SP-FF009,SP-FF009.pdf,23/11/2023,ISS-66111248,,1.0,4.0,2.0,4.0
SP-FF009,SP-FF009.pdf,27/11/2023,ISS-66111256,,2.0,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,25/12/2023,ISS-66121357,,2.0,0.0,2.0,4.0
SP-FF009,SP-FF009.pdf,31/01/2024,REC-24020013,2.0,,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,06/02/2024,ISS-67020121,,2.0,0.0,2.0,4.0
SP-FF009,SP-FF009.pdf,19/02/2024,REC-24020021,4.0,,4.0,2.0,4.0
SP-FF009,SP-FF009.pdf,05/03/2024,ISS-67030217,,2.0,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,22/03/2024,ISS-67030296,,2.0,0.0,2.0,4.0
SP-FF009,SP-FF009.pdf,07/05/2024,REC-24050056,4.0,,4.0,2.0,4.0
SP-FF009,SP-FF009.pdf,23/05/2024,ISS-67050534,,1.0,3.0,2.0,4.0
SP-FF009,SP-FF009.pdf,07/08/2024,ISS-67080825,,2.0,1.0,2.0,4.0
SP-FF009,SP-FF009.pdf,27/08/2024,REC-24080124,4.0,,5.0,2.0,4.0
SP-FF009,SP-FF009.pdf,05/09/2024,ISS-67090971,,2.0,3.0,2.0,4.0
SP-FF009,SP-FF009.pdf,06/09/2024,ISS-67090977,,1.0,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,11/09/2024,ISS-67091002,,1.0,1.0,2.0,4.0
SP-FF009,SP-FF009.pdf,17/09/2024,ISS-67091017,,1.0,0.0,2.0,4.0
SP-FF009,SP-FF009.pdf,25/09/2024,REC-24090151,4.0,,4.0,2.0,4.0
SP-FF009,SP-FF009.pdf,05/10/2024,ISS-67101123,,1.0,3.0,2.0,4.0
SP-FF009,SP-FF009.pdf,08/10/2024,ISS-67101143,,1.0,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,28/04/2025,ISS-68040470,,1.0,1.0,2.0,4.0
SP-FF009,SP-FF009.pdf,20/05/2025,ISS-68050586,,1.0,0.0,2.0,4.0
SP-FF009,SP-FF009.pdf,26/05/2025,REC-25050088,4.0,,4.0,2.0,4.0
SP-FF009,SP-FF009.pdf,03/06/2025,ISS-68060657,,4.0,0.0,2.0,4.0
SP-FF009,SP-FF009.pdf,17/07/2025,REC-25070134,2.0,,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,17/07/2025,ISS-68070863,,2.0,0.0,2.0,4.0
SP-FF009,SP-FF009.pdf,06/08/2025,REC-25080146,4.0,,4.0,2.0,4.0
SP-FF009,SP-FF009.pdf,08/08/2025,ISS-68080934,,2.0,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,08/08/2025,ISS-68080935,,2.0,0.0,2.0,4.0
SP-FF009,SP-FF009.pdf,23/08/2025,REC-25080152,4.0,,4.0,2.0,4.0
SP-FF009,SP-FF009.pdf,28/11/2025,ISS-68121424,,3.0,1.0,2.0,4.0
SP-FF009,SP-FF009.pdf,06/12/2025,ISS-68121408,,1.0,0.0,2.0,4.0
SP-FF009,SP-FF009.pdf,19/12/2025,REC-25120233,4.0,,4.0,2.0,4.0
SP-FF009,SP-FF009.pdf,16/01/2026,ISS-69010048,,2.0,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,27/01/2026,ISS-69010088,,2.0,0.0,2.0,4.0
SP-FF009,SP-FF009.pdf,20/03/2026,REC-26030057,4.0,,4.0,2.0,4.0
SP-FF009,SP-FF009.pdf,07/04/2026,ISS-69040359,,2.0,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,15/06/2026,ISS-69060603,,2.0,0.0,2.0,4.0
SP-FF009,SP-FF009.pdf,15/06/2026,ISS-69070664,,2.0,-2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,06/07/2026,REC-26070134,4.0,,2.0,2.0,4.0
SP-FF009,SP-FF009.pdf,06/07/2026,ISS-69070665,,1.0,1.0,2.0,4.0
SP-FF010,SP-FF010.pdf,18/05/2020,REC-20050001,1.0,,1.0,0.0,4.0
SP-FF010,SP-FF010.pdf,05/09/2022,ISS-65090901,,1.0,0.0,0.0,4.0
SP-FF010,SP-FF010.pdf,20/07/2024,REC-24070102,1.0,,1.0,0.0,4.0
SP-FF010,SP-FF010.pdf,17/07/2025,REC-25070135,2.0,,3.0,0.0,4.0
SP-FF010,SP-FF010.pdf,17/07/2025,ISS-68070862,,2.0,1.0,0.0,4.0
SP-FF010,SP-FF010.pdf,22/01/2026,ISS-69010079,,1.0,0.0,0.0,4.0
SP-FF010,SP-FF010.pdf,20/03/2026,REC-26030057,2.0,,2.0,0.0,4.0
SP-FF012,SP-FF012.pdf,18/05/2020,REC-20050001,2.0,,2.0,4.0,8.0
SP-FF012,SP-FF012.pdf,02/06/2020,ISS-63060051,,2.0,0.0,4.0,8.0
SP-FF012,SP-FF012.pdf,30/01/2021,REC-21010016,4.0,,4.0,4.0,8.0
SP-FF012,SP-FF012.pdf,11/03/2021,ISS-64030268,,2.0,2.0,4.0,8.0
SP-FF012,SP-FF012.pdf,14/12/2021,ISS-64121199,,2.0,0.0,4.0,8.0
SP-FF012,SP-FF012.pdf,28/03/2022,REC-22030035,4.0,,4.0,4.0,8.0
SP-FF012,SP-FF012.pdf,28/06/2022,ISS-65060632,,2.0,2.0,4.0,8.0
SP-FF012,SP-FF012.pdf,14/10/2023,ISS-66101093,,2.0,0.0,4.0,8.0
SP-FF012,SP-FF012.pdf,20/11/2023,REC-23110169,2.0,,2.0,4.0,8.0
SP-FF012,SP-FF012.pdf,24/11/2023,ISS-66111251,,2.0,0.0,4.0,8.0
SP-FF012,SP-FF012.pdf,31/01/2024,REC-24020013,2.0,,2.0,4.0,8.0
SP-FF012,SP-FF012.pdf,08/07/2025,ISS-68070813,,2.0,0.0,4.0,8.0
SP-FF012,SP-FF012.pdf,11/08/2025,REC-25080147,4.0,,4.0,4.0,8.0
SP-FF012,SP-FF012.pdf,25/07/2026,ISS-69070741,,2.0,2.0,4.0,8.0
SP-FF013,SP-FF013.pdf,18/05/2020,REC-20050001,5.0,,5.0,4.0,8.0
SP-FF013,SP-FF013.pdf,18/01/2021,ISS-64010072,,1.0,4.0,4.0,8.0
SP-FF013,SP-FF013.pdf,27/03/2021,ISS-64030327,,1.0,3.0,4.0,8.0
SP-FF013,SP-FF013.pdf,06/04/2021,ISS-64040357,,1.0,2.0,4.0,8.0
SP-FF013,SP-FF013.pdf,18/08/2021,ISS-64080769,,1.0,1.0,4.0,8.0
SP-FF013,SP-FF013.pdf,30/08/2021,REC-21080163,6.0,,7.0,4.0,8.0
SP-FF013,SP-FF013.pdf,02/09/2021,ISS-64090823,,4.0,3.0,4.0,8.0
SP-FF013,SP-FF013.pdf,19/11/2021,ISS-64111122,,1.0,2.0,4.0,8.0
SP-FF013,SP-FF013.pdf,28/06/2022,ISS-65060635,,1.0,1.0,4.0,8.0
SP-FF013,SP-FF013.pdf,12/07/2022,REC-22070087,4.0,,5.0,4.0,8.0
SP-FF013,SP-FF013.pdf,03/12/2022,ISS-65121271,,1.0,4.0,4.0,8.0
SP-FF013,SP-FF013.pdf,17/05/2023,ISS-66050518,,1.0,3.0,4.0,8.0
SP-FF013,SP-FF013.pdf,23/10/2023,ISS-66101126,,2.0,1.0,4.0,8.0
SP-FF013,SP-FF013.pdf,20/11/2023,REC-23110169,2.0,,3.0,4.0,8.0
SP-FF013,SP-FF013.pdf,23/11/2023,ISS-66111245,,2.0,1.0,4.0,8.0
SP-FF013,SP-FF013.pdf,31/01/2024,REC-24020013,2.0,,3.0,4.0,8.0
SP-FF013,SP-FF013.pdf,27/03/2024,ISS-67030316,,1.0,2.0,4.0,8.0
SP-FF013,SP-FF013.pdf,06/11/2024,ISS-67111280,,2.0,0.0,4.0,8.0
SP-FF013,SP-FF013.pdf,20/11/2024,REC-24110196,2.0,,2.0,4.0,8.0
SP-FF013,SP-FF013.pdf,26/05/2025,ISS-68050608,,1.0,1.0,4.0,8.0
SP-FF013,SP-FF013.pdf,26/05/2025,ISS-68050609,,1.0,0.0,4.0,8.0
SP-FF013,SP-FF013.pdf,16/06/2025,REC-25060103,4.0,,4.0,4.0,8.0
SP-FF013,SP-FF013.pdf,09/07/2025,ISS-68070819,,2.0,2.0,4.0,8.0
SP-FF013,SP-FF013.pdf,03/12/2025,ISS-68121395,,2.0,0.0,4.0,8.0
SP-FF013,SP-FF013.pdf,20/03/2026,REC-26030057,4.0,,4.0,4.0,8.0
SP-FF014,SP-FF014.pdf,18/05/2020,REC-20050001,4.0,,4.0,2.0,4.0
SP-FF014,SP-FF014.pdf,14/08/2021,ISS-64080755,,2.0,2.0,2.0,4.0
SP-FF014,SP-FF014.pdf,28/06/2022,ISS-65060635,,2.0,0.0,2.0,4.0
SP-FF014,SP-FF014.pdf,12/07/2022,REC-22070087,4.0,,4.0,2.0,4.0
SP-FF014,SP-FF014.pdf,10/03/2026,ISS-69030246,,2.0,2.0,2.0,4.0
SP-FF014,SP-FF014.pdf,20/06/2026,ISS-69060621,,2.0,0.0,2.0,4.0
SP-FF014,SP-FF014.pdf,07/07/2026,REC-26070135,4.0,,4.0,2.0,4.0
SP-FF015,SP-FF015.pdf,18/05/2020,REC-20050001,12.0,,12.0,2.0,4.0
SP-FF015,SP-FF015.pdf,26/01/2021,ISS-64010111,,4.0,8.0,2.0,4.0
SP-FF015,SP-FF015.pdf,20/04/2021,ISS-64040395,,2.0,6.0,2.0,4.0
SP-FF015,SP-FF015.pdf,27/06/2022,ISS-65060629,,2.0,4.0,2.0,4.0
SP-FF015,SP-FF015.pdf,30/01/2023,ISS-66010112,,2.0,2.0,2.0,4.0
SP-FF015,SP-FF015.pdf,31/08/2023,ISS-66080903,,2.0,0.0,2.0,4.0
SP-FF015,SP-FF015.pdf,18/09/2023,REC-23090131,2.0,,2.0,2.0,4.0
SP-FF015,SP-FF015.pdf,25/09/2023,ISS-66091016,,2.0,0.0,2.0,4.0
SP-FF015,SP-FF015.pdf,10/01/2024,REC-24010008,2.0,,2.0,2.0,4.0
SP-FF015,SP-FF015.pdf,20/02/2024,ISS-67020165,,2.0,0.0,2.0,4.0
SP-FF015,SP-FF015.pdf,19/03/2024,REC-24030037,2.0,,2.0,2.0,4.0
SP-FF016,SP-FF016.pdf,18/05/2020,REC-20050001,8.0,,8.0,4.0,8.0
SP-FF016,SP-FF016.pdf,23/07/2020,ISS-63070226,,4.0,4.0,4.0,8.0
SP-FF016,SP-FF016.pdf,04/09/2020,ISS-63090359,,1.0,3.0,4.0,8.0
SP-FF016,SP-FF016.pdf,19/02/2021,ISS-64020185,,2.0,1.0,4.0,8.0
SP-FF016,SP-FF016.pdf,21/12/2021,ISS-64121232,,1.0,0.0,4.0,8.0
SP-FF016,SP-FF016.pdf,21/11/2022,REC-22110160,4.0,,4.0,4.0,8.0
SP-FF016,SP-FF016.pdf,10/04/2024,ISS-67040376,,4.0,0.0,4.0,8.0
SP-FF016,SP-FF016.pdf,22/05/2024,REC-24050069,4.0,,4.0,4.0,8.0
SP-FF016,SP-FF016.pdf,14/07/2025,ISS-68070844,,2.0,2.0,4.0,8.0
SP-FF016,SP-FF016.pdf,19/11/2025,ISS-68111336,,2.0,0.0,4.0,8.0
SP-FF016,SP-FF016.pdf,19/12/2025,REC-25120233,4.0,,4.0,4.0,8.0
SP-FF016,SP-FF016.pdf,27/03/2026,ISS-69030326,,4.0,0.0,4.0,8.0
SP-FF016,SP-FF016.pdf,24/04/2026,REC-26040068,4.0,,4.0,4.0,8.0
SP-FF016,SP-FF016.pdf,29/06/2026,ISS-69060645,,0.0,4.0,4.0,8.0
SP-FF017,SP-FF017.pdf,18/05/2020,REC-20050001,2.0,,2.0,2.0,4.0
SP-FF017,SP-FF017.pdf,01/11/2025,ISS-68111275,,2.0,0.0,2.0,4.0
SP-FF017,SP-FF017.pdf,20/11/2025,REC-25110211,2.0,,2.0,2.0,4.0
SP-FF018,SP-FF018.pdf,24/06/2020,REC-20060056,12.0,,12.0,2.0,4.0
SP-FF018,SP-FF018.pdf,24/06/2020,ISS-63060107,,4.0,8.0,2.0,4.0
SP-FF018,SP-FF018.pdf,20/10/2020,ISS-63100492,,8.0,0.0,2.0,4.0
SP-FF018,SP-FF018.pdf,30/01/2021,REC-21010016,4.0,,4.0,2.0,4.0
SP-FF018,SP-FF018.pdf,07/07/2022,ISS-65070678,,4.0,0.0,2.0,4.0
SP-FF018,SP-FF018.pdf,21/11/2022,REC-22110160,4.0,,4.0,2.0,4.0
SP-FF018,SP-FF018.pdf,27/04/2023,ISS-66040462,,2.0,2.0,2.0,4.0
SP-FF018,SP-FF018.pdf,19/02/2024,ISS-67020161,,2.0,0.0,2.0,4.0
SP-FF018,SP-FF018.pdf,22/05/2024,REC-24050069,2.0,,2.0,2.0,4.0
SP-FF018,SP-FF018.pdf,09/08/2024,ISS-67080838,,2.0,0.0,2.0,4.0
SP-FF018,SP-FF018.pdf,27/08/2024,REC-24080124,2.0,,2.0,2.0,4.0
SP-FF018,SP-FF018.pdf,09/09/2024,ISS-67090987,,2.0,0.0,2.0,4.0
SP-FF018,SP-FF018.pdf,25/09/2024,REC-24090151,4.0,,4.0,2.0,4.0
SP-FF018,SP-FF018.pdf,11/11/2024,ISS-67111301,,1.0,3.0,2.0,4.0
SP-FF018,SP-FF018.pdf,28/11/2024,ISS-67111370,,3.0,0.0,2.0,4.0
SP-FF018,SP-FF018.pdf,07/12/2024,REC-24120214,4.0,,4.0,2.0,4.0
SP-FF018,SP-FF018.pdf,21/03/2025,ISS-68030319,,4.0,0.0,2.0,4.0
SP-FF018,SP-FF018.pdf,16/06/2025,REC-25060103,4.0,,4.0,2.0,4.0
SP-FF019,SP-FF019.pdf,18/05/2020,REC-20050001,2.0,,2.0,2.0,4.0
SP-FF019,SP-FF019.pdf,21/01/2022,ISS-65010079,,2.0,0.0,2.0,4.0
SP-FF019,SP-FF019.pdf,14/10/2023,REC-23100152,2.0,,2.0,2.0,4.0
SP-FF019,SP-FF019.pdf,02/01/2024,ISS-67010003,,2.0,0.0,2.0,4.0
SP-FF019,SP-FF019.pdf,31/01/2024,REC-24020013,2.0,,2.0,2.0,4.0
SP-FF019,SP-FF019.pdf,20/11/2024,ISS-67111329,,2.0,0.0,2.0,4.0
SP-FF019,SP-FF019.pdf,06/12/2024,REC-24120215,2.0,,2.0,2.0,4.0
SP-FF019,SP-FF019.pdf,06/12/2024,ISS-67121420,,2.0,0.0,2.0,4.0
SP-FF019,SP-FF019.pdf,14/12/2024,REC-24120218,2.0,,2.0,2.0,4.0
SP-FF019,SP-FF019.pdf,02/02/2026,ISS-69020120,,2.0,0.0,2.0,4.0
SP-FF019,SP-FF019.pdf,21/02/2026,REC-26020030,2.0,,2.0,2.0,4.0
SP-FF020,SP-FF020.pdf,18/05/2020,REC-20050001,3.0,,3.0,2.0,4.0
SP-FF021,SP-FF021.pdf,18/05/2020,REC-20050001,2.0,,2.0,4.0,8.0
SP-FF021,SP-FF021.pdf,07/07/2023,ISS-66070697,,1.0,1.0,4.0,8.0
SP-FF021,SP-FF021.pdf,19/10/2023,ISS-66101115,,1.0,0.0,4.0,8.0
SP-FF021,SP-FF021.pdf,19/03/2024,REC-24030037,2.0,,2.0,4.0,8.0
SP-FF021,SP-FF021.pdf,13/06/2025,ISS-68060708,,1.0,1.0,4.0,8.0
SP-FF022,SP-FF022.pdf,18/05/2020,REC-20050001,3.0,,3.0,2.0,4.0
SP-FF022,SP-FF022.pdf,10/09/2020,ISS-63090378,,1.0,2.0,2.0,4.0
SP-FF022,SP-FF022.pdf,10/09/2020,ISS-63090380,,1.0,1.0,2.0,4.0
SP-FF022,SP-FF022.pdf,11/09/2020,REC-20090102,2.0,,3.0,2.0,4.0
SP-FF022,SP-FF022.pdf,29/04/2021,ISS-64040429,,2.0,1.0,2.0,4.0
SP-FF022,SP-FF022.pdf,14/06/2021,ISS-64060607,,1.0,0.0,2.0,4.0
SP-FF022,SP-FF022.pdf,26/07/2021,REC-21070148,2.0,,2.0,2.0,4.0
SP-FF022,SP-FF022.pdf,21/02/2024,ISS-67020168,,2.0,0.0,2.0,4.0
SP-FF022,SP-FF022.pdf,07/05/2024,REC-24050056,2.0,,2.0,2.0,4.0
SP-FF023,SP-FF023.pdf,18/05/2020,REC-20050001,20.0,,20.0,10.0,20.0
SP-FF023,SP-FF023.pdf,27/08/2022,ISS-65080874,,2.0,18.0,10.0,20.0
SP-FF024,SP-FF024.pdf,18/05/2020,REC-20050001,4.0,,4.0,2.0,4.0
SP-FF024,SP-FF024.pdf,28/08/2023,ISS-66080885,,1.0,3.0,2.0,4.0
SP-FF025,SP-FF025.pdf,18/05/2020,REC-20050001,3.0,,3.0,2.0,4.0
SP-FF026,SP-FF026.pdf,18/05/2020,REC-20050001,1.0,,1.0,2.0,4.0
SP-FF026,SP-FF026.pdf,08/09/2021,ISS-64090838,,1.0,0.0,2.0,4.0
SP-FF026,SP-FF026.pdf,05/07/2024,REC-24070093,2.0,,2.0,2.0,4.0
SP-FF026,SP-FF026.pdf,07/07/2025,ISS-68070808,,2.0,0.0,2.0,4.0
SP-FF026,SP-FF026.pdf,06/08/2025,REC-25080146,4.0,,4.0,2.0,4.0
SP-FF026,SP-FF026.pdf,01/09/2025,ISS-68091009,,1.0,3.0,2.0,4.0
SP-FF027,SP-FF027.pdf,22/10/2020,REC-20100129,4.0,,4.0,2.0,4.0
SP-FF027,SP-FF027.pdf,23/10/2020,ISS-63100508,,2.0,2.0,2.0,4.0
SP-FF027,SP-FF027.pdf,19/05/2022,ISS-65050481,,2.0,0.0,2.0,4.0
SP-FF027,SP-FF027.pdf,22/06/2022,REC-22060076,4.0,,4.0,2.0,4.0
SP-FF027,SP-FF027.pdf,17/11/2022,ISS-65111203,,1.0,3.0,2.0,4.0
